Latitude,Longitude,updated_type,updated_subtype,Alert_Count
-87.73,41.84,ACCIDENT,UNCLASSIFIED,3
-87.73,41.84,HAZARD,ON ROAD,13
-87.73,41.84,HAZARD,ON ROAD CAR STOPPED,1
-87.73,41.84,HAZARD,ON ROAD CONSTRUCTION,22
-87.73,41.84,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.73,41.84,HAZARD,ON ROAD OBJECT,2
-87.73,41.84,HAZARD,ON ROAD POT HOLE,4
-87.73,41.84,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,19
-87.73,41.84,HAZARD,ON SHOULDER CAR STOPPED,10
-87.73,41.84,HAZARD,WEATHER,2
-87.73,41.84,JAM,HEAVY TRAFFIC,109
-87.73,41.84,JAM,MODERATE TRAFFIC,5
-87.73,41.84,JAM,STAND STILL TRAFFIC,69
-87.73,41.84,JAM,UNCLASSIFIED,25
-87.73,41.84,ROAD_CLOSED,UNCLASSIFIED,11
-87.73,41.85,ACCIDENT,MAJOR,1
-87.73,41.85,ACCIDENT,UNCLASSIFIED,23
-87.73,41.85,HAZARD,ON ROAD,28
-87.73,41.85,HAZARD,ON ROAD CAR STOPPED,3
-87.73,41.85,HAZARD,ON ROAD CONSTRUCTION,63
-87.73,41.85,HAZARD,ON ROAD EMERGENCY VEHICLE,12
-87.73,41.85,HAZARD,ON ROAD OBJECT,17
-87.73,41.85,HAZARD,ON ROAD POT HOLE,99
-87.73,41.85,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,10
-87.73,41.85,HAZARD,ON SHOULDER CAR STOPPED,28
-87.73,41.85,HAZARD,UNCLASSIFIED,4
-87.73,41.85,HAZARD,WEATHER,4
-87.73,41.85,HAZARD,WEATHER FLOOD,4
-87.73,41.85,HAZARD,WEATHER FOG,1
-87.73,41.85,JAM,HEAVY TRAFFIC,118
-87.73,41.85,JAM,MODERATE TRAFFIC,4
-87.73,41.85,JAM,STAND STILL TRAFFIC,126
-87.73,41.85,JAM,UNCLASSIFIED,46
-87.73,41.85,ROAD_CLOSED,UNCLASSIFIED,6
-87.73,41.86,ACCIDENT,UNCLASSIFIED,7
-87.73,41.86,HAZARD,ON ROAD,10
-87.73,41.86,HAZARD,ON ROAD CAR STOPPED,2
-87.73,41.86,HAZARD,ON ROAD CONSTRUCTION,8
-87.73,41.86,HAZARD,ON ROAD EMERGENCY VEHICLE,9
-87.73,41.86,HAZARD,ON ROAD OBJECT,3
-87.73,41.86,HAZARD,ON ROAD POT HOLE,1
-87.73,41.86,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,3
-87.73,41.86,HAZARD,ON SHOULDER CAR STOPPED,2
-87.73,41.86,HAZARD,UNCLASSIFIED,1
-87.73,41.86,HAZARD,WEATHER,3
-87.73,41.86,HAZARD,WEATHER FLOOD,1
-87.73,41.86,HAZARD,WEATHER FOG,1
-87.73,41.86,JAM,HEAVY TRAFFIC,23
-87.73,41.86,JAM,STAND STILL TRAFFIC,19
-87.73,41.86,JAM,UNCLASSIFIED,17
-87.73,41.86,ROAD_CLOSED,UNCLASSIFIED,5
-87.73,41.87,ACCIDENT,MAJOR,65
-87.73,41.87,ACCIDENT,MINOR,20
-87.73,41.87,ACCIDENT,UNCLASSIFIED,187
-87.73,41.87,HAZARD,ON ROAD,222
-87.73,41.87,HAZARD,ON ROAD CAR STOPPED,24
-87.73,41.87,HAZARD,ON ROAD CONSTRUCTION,174
-87.73,41.87,HAZARD,ON ROAD EMERGENCY VEHICLE,17
-87.73,41.87,HAZARD,ON ROAD ICE,2
-87.73,41.87,HAZARD,ON ROAD OBJECT,72
-87.73,41.87,HAZARD,ON ROAD POT HOLE,331
-87.73,41.87,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,9
-87.73,41.87,HAZARD,ON SHOULDER ANIMALS,3
-87.73,41.87,HAZARD,ON SHOULDER CAR STOPPED,2346
-87.73,41.87,HAZARD,ON SHOULDER MISSING SIGN,1
-87.73,41.87,HAZARD,UNCLASSIFIED,32
-87.73,41.87,HAZARD,WEATHER,4
-87.73,41.87,HAZARD,WEATHER FLOOD,12
-87.73,41.87,HAZARD,WEATHER FOG,1
-87.73,41.87,JAM,HEAVY TRAFFIC,689
-87.73,41.87,JAM,MODERATE TRAFFIC,14
-87.73,41.87,JAM,STAND STILL TRAFFIC,635
-87.73,41.87,JAM,UNCLASSIFIED,247
-87.73,41.87,ROAD_CLOSED,EVENT,1
-87.73,41.87,ROAD_CLOSED,UNCLASSIFIED,6
-87.73,41.88,ACCIDENT,MINOR,1
-87.73,41.88,ACCIDENT,UNCLASSIFIED,19
-87.73,41.88,HAZARD,ON ROAD,12
-87.73,41.88,HAZARD,ON ROAD CAR STOPPED,2
-87.73,41.88,HAZARD,ON ROAD CONSTRUCTION,25
-87.73,41.88,HAZARD,ON ROAD EMERGENCY VEHICLE,11
-87.73,41.88,HAZARD,ON ROAD OBJECT,10
-87.73,41.88,HAZARD,ON ROAD POT HOLE,13
-87.73,41.88,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,6
-87.73,41.88,HAZARD,ON SHOULDER CAR STOPPED,4
-87.73,41.88,HAZARD,WEATHER,4
-87.73,41.88,JAM,HEAVY TRAFFIC,87
-87.73,41.88,JAM,MODERATE TRAFFIC,4
-87.73,41.88,JAM,STAND STILL TRAFFIC,66
-87.73,41.88,JAM,UNCLASSIFIED,53
-87.73,41.88,ROAD_CLOSED,UNCLASSIFIED,1
-87.73,41.89,ACCIDENT,UNCLASSIFIED,8
-87.73,41.89,HAZARD,ON ROAD,9
-87.73,41.89,HAZARD,ON ROAD CAR STOPPED,1
-87.73,41.89,HAZARD,ON ROAD CONSTRUCTION,3
-87.73,41.89,HAZARD,ON ROAD EMERGENCY VEHICLE,4
-87.73,41.89,HAZARD,ON ROAD OBJECT,3
-87.73,41.89,HAZARD,ON ROAD POT HOLE,61
-87.73,41.89,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,11
-87.73,41.89,HAZARD,ON SHOULDER CAR STOPPED,6
-87.73,41.89,JAM,HEAVY TRAFFIC,34
-87.73,41.89,JAM,MODERATE TRAFFIC,1
-87.73,41.89,JAM,STAND STILL TRAFFIC,38
-87.73,41.89,JAM,UNCLASSIFIED,16
-87.73,41.9,ACCIDENT,MAJOR,1
-87.73,41.9,ACCIDENT,UNCLASSIFIED,14
-87.73,41.9,HAZARD,ON ROAD,17
-87.73,41.9,HAZARD,ON ROAD CAR STOPPED,2
-87.73,41.9,HAZARD,ON ROAD CONSTRUCTION,12
-87.73,41.9,HAZARD,ON ROAD EMERGENCY VEHICLE,10
-87.73,41.9,HAZARD,ON ROAD OBJECT,9
-87.73,41.9,HAZARD,ON ROAD POT HOLE,63
-87.73,41.9,HAZARD,ON SHOULDER CAR STOPPED,8
-87.73,41.9,HAZARD,UNCLASSIFIED,2
-87.73,41.9,HAZARD,WEATHER,2
-87.73,41.9,HAZARD,WEATHER FOG,2
-87.73,41.9,JAM,HEAVY TRAFFIC,201
-87.73,41.9,JAM,MODERATE TRAFFIC,9
-87.73,41.9,JAM,STAND STILL TRAFFIC,79
-87.73,41.9,JAM,UNCLASSIFIED,66
-87.73,41.9,ROAD_CLOSED,CONSTRUCTION,1
-87.73,41.9,ROAD_CLOSED,UNCLASSIFIED,12
-87.73,41.910000000000004,ACCIDENT,MAJOR,2
-87.73,41.910000000000004,ACCIDENT,MINOR,2
-87.73,41.910000000000004,ACCIDENT,UNCLASSIFIED,26
-87.73,41.910000000000004,HAZARD,ON ROAD,27
-87.73,41.910000000000004,HAZARD,ON ROAD CAR STOPPED,1
-87.73,41.910000000000004,HAZARD,ON ROAD CONSTRUCTION,11
-87.73,41.910000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,18
-87.73,41.910000000000004,HAZARD,ON ROAD LANE CLOSED,3
-87.73,41.910000000000004,HAZARD,ON ROAD OBJECT,10
-87.73,41.910000000000004,HAZARD,ON ROAD POT HOLE,21
-87.73,41.910000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,3
-87.73,41.910000000000004,HAZARD,ON SHOULDER CAR STOPPED,8
-87.73,41.910000000000004,HAZARD,WEATHER,6
-87.73,41.910000000000004,JAM,HEAVY TRAFFIC,143
-87.73,41.910000000000004,JAM,MODERATE TRAFFIC,2
-87.73,41.910000000000004,JAM,STAND STILL TRAFFIC,88
-87.73,41.910000000000004,JAM,UNCLASSIFIED,73
-87.73,41.910000000000004,ROAD_CLOSED,UNCLASSIFIED,4
-87.73,41.92,ACCIDENT,MINOR,3
-87.73,41.92,ACCIDENT,UNCLASSIFIED,28
-87.73,41.92,HAZARD,ON ROAD,44
-87.73,41.92,HAZARD,ON ROAD CAR STOPPED,1
-87.73,41.92,HAZARD,ON ROAD CONSTRUCTION,35
-87.73,41.92,HAZARD,ON ROAD EMERGENCY VEHICLE,8
-87.73,41.92,HAZARD,ON ROAD OBJECT,8
-87.73,41.92,HAZARD,ON ROAD POT HOLE,94
-87.73,41.92,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,26
-87.73,41.92,HAZARD,ON SHOULDER CAR STOPPED,11
-87.73,41.92,HAZARD,WEATHER,5
-87.73,41.92,HAZARD,WEATHER FLOOD,4
-87.73,41.92,JAM,HEAVY TRAFFIC,138
-87.73,41.92,JAM,MODERATE TRAFFIC,2
-87.73,41.92,JAM,STAND STILL TRAFFIC,78
-87.73,41.92,JAM,UNCLASSIFIED,88
-87.73,41.92,ROAD_CLOSED,UNCLASSIFIED,10
-87.73,41.93,ACCIDENT,MINOR,1
-87.73,41.93,ACCIDENT,UNCLASSIFIED,17
-87.73,41.93,HAZARD,ON ROAD,30
-87.73,41.93,HAZARD,ON ROAD CAR STOPPED,3
-87.73,41.93,HAZARD,ON ROAD CONSTRUCTION,8
-87.73,41.93,HAZARD,ON ROAD EMERGENCY VEHICLE,13
-87.73,41.93,HAZARD,ON ROAD ICE,1
-87.73,41.93,HAZARD,ON ROAD OBJECT,11
-87.73,41.93,HAZARD,ON ROAD POT HOLE,19
-87.73,41.93,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,4
-87.73,41.93,HAZARD,ON SHOULDER CAR STOPPED,6
-87.73,41.93,HAZARD,WEATHER,1
-87.73,41.93,HAZARD,WEATHER FLOOD,2
-87.73,41.93,JAM,HEAVY TRAFFIC,115
-87.73,41.93,JAM,MODERATE TRAFFIC,9
-87.73,41.93,JAM,STAND STILL TRAFFIC,58
-87.73,41.93,JAM,UNCLASSIFIED,59
-87.73,41.93,ROAD_CLOSED,UNCLASSIFIED,10
-87.73,41.94,ACCIDENT,MAJOR,2
-87.73,41.94,ACCIDENT,MINOR,3
-87.73,41.94,ACCIDENT,UNCLASSIFIED,24
-87.73,41.94,HAZARD,ON ROAD,36
-87.73,41.94,HAZARD,ON ROAD CAR STOPPED,2
-87.73,41.94,HAZARD,ON ROAD CONSTRUCTION,46
-87.73,41.94,HAZARD,ON ROAD EMERGENCY VEHICLE,19
-87.73,41.94,HAZARD,ON ROAD OBJECT,10
-87.73,41.94,HAZARD,ON ROAD POT HOLE,87
-87.73,41.94,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.73,41.94,HAZARD,ON SHOULDER CAR STOPPED,17
-87.73,41.94,HAZARD,WEATHER,8
-87.73,41.94,HAZARD,WEATHER FLOOD,3
-87.73,41.94,JAM,HEAVY TRAFFIC,246
-87.73,41.94,JAM,MODERATE TRAFFIC,10
-87.73,41.94,JAM,STAND STILL TRAFFIC,264
-87.73,41.94,JAM,UNCLASSIFIED,92
-87.73,41.94,ROAD_CLOSED,UNCLASSIFIED,5
-87.73,41.95,ACCIDENT,MAJOR,37
-87.73,41.95,ACCIDENT,MINOR,24
-87.73,41.95,ACCIDENT,UNCLASSIFIED,171
-87.73,41.95,HAZARD,ON ROAD,230
-87.73,41.95,HAZARD,ON ROAD CAR STOPPED,36
-87.73,41.95,HAZARD,ON ROAD CONSTRUCTION,265
-87.73,41.95,HAZARD,ON ROAD EMERGENCY VEHICLE,91
-87.73,41.95,HAZARD,ON ROAD ICE,1
-87.73,41.95,HAZARD,ON ROAD LANE CLOSED,1
-87.73,41.95,HAZARD,ON ROAD OBJECT,145
-87.73,41.95,HAZARD,ON ROAD POT HOLE,57
-87.73,41.95,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,69
-87.73,41.95,HAZARD,ON SHOULDER ANIMALS,1
-87.73,41.95,HAZARD,ON SHOULDER CAR STOPPED,1437
-87.73,41.95,HAZARD,UNCLASSIFIED,22
-87.73,41.95,HAZARD,WEATHER,12
-87.73,41.95,HAZARD,WEATHER FLOOD,3
-87.73,41.95,HAZARD,WEATHER FOG,7
-87.73,41.95,JAM,HEAVY TRAFFIC,2089
-87.73,41.95,JAM,MODERATE TRAFFIC,46
-87.73,41.95,JAM,STAND STILL TRAFFIC,1972
-87.73,41.95,JAM,UNCLASSIFIED,529
-87.73,41.95,ROAD_CLOSED,CONSTRUCTION,2
-87.73,41.95,ROAD_CLOSED,EVENT,3
-87.73,41.95,ROAD_CLOSED,UNCLASSIFIED,49
-87.73,41.96,ACCIDENT,MAJOR,9
-87.73,41.96,ACCIDENT,MINOR,11
-87.73,41.96,ACCIDENT,UNCLASSIFIED,65
-87.73,41.96,HAZARD,ON ROAD,99
-87.73,41.96,HAZARD,ON ROAD CAR STOPPED,23
-87.73,41.96,HAZARD,ON ROAD CONSTRUCTION,86
-87.73,41.96,HAZARD,ON ROAD EMERGENCY VEHICLE,18
-87.73,41.96,HAZARD,ON ROAD ICE,1
-87.73,41.96,HAZARD,ON ROAD OBJECT,33
-87.73,41.96,HAZARD,ON ROAD POT HOLE,87
-87.73,41.96,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,14
-87.73,41.96,HAZARD,ON SHOULDER CAR STOPPED,406
-87.73,41.96,HAZARD,UNCLASSIFIED,8
-87.73,41.96,HAZARD,WEATHER,7
-87.73,41.96,HAZARD,WEATHER FOG,3
-87.73,41.96,JAM,HEAVY TRAFFIC,857
-87.73,41.96,JAM,MODERATE TRAFFIC,28
-87.73,41.96,JAM,STAND STILL TRAFFIC,651
-87.73,41.96,JAM,UNCLASSIFIED,219
-87.73,41.96,ROAD_CLOSED,EVENT,1
-87.73,41.96,ROAD_CLOSED,UNCLASSIFIED,28
-87.73,41.97,ACCIDENT,MAJOR,1
-87.73,41.97,ACCIDENT,MINOR,1
-87.73,41.97,ACCIDENT,UNCLASSIFIED,13
-87.73,41.97,HAZARD,ON ROAD,46
-87.73,41.97,HAZARD,ON ROAD CAR STOPPED,1
-87.73,41.97,HAZARD,ON ROAD CONSTRUCTION,134
-87.73,41.97,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.73,41.97,HAZARD,ON ROAD OBJECT,8
-87.73,41.97,HAZARD,ON ROAD POT HOLE,27
-87.73,41.97,HAZARD,ON SHOULDER CAR STOPPED,17
-87.73,41.97,HAZARD,UNCLASSIFIED,1
-87.73,41.97,HAZARD,WEATHER,2
-87.73,41.97,HAZARD,WEATHER FLOOD,1
-87.73,41.97,JAM,HEAVY TRAFFIC,225
-87.73,41.97,JAM,MODERATE TRAFFIC,18
-87.73,41.97,JAM,STAND STILL TRAFFIC,280
-87.73,41.97,JAM,UNCLASSIFIED,101
-87.73,41.97,ROAD_CLOSED,CONSTRUCTION,5
-87.73,41.97,ROAD_CLOSED,EVENT,3
-87.73,41.97,ROAD_CLOSED,HAZARD,1
-87.73,41.97,ROAD_CLOSED,UNCLASSIFIED,164
-87.73,41.980000000000004,ACCIDENT,MAJOR,1
-87.73,41.980000000000004,ACCIDENT,MINOR,2
-87.73,41.980000000000004,ACCIDENT,UNCLASSIFIED,19
-87.73,41.980000000000004,HAZARD,ON ROAD,24
-87.73,41.980000000000004,HAZARD,ON ROAD CAR STOPPED,6
-87.73,41.980000000000004,HAZARD,ON ROAD CONSTRUCTION,17
-87.73,41.980000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.73,41.980000000000004,HAZARD,ON ROAD OBJECT,21
-87.73,41.980000000000004,HAZARD,ON ROAD POT HOLE,16
-87.73,41.980000000000004,HAZARD,ON ROAD ROAD KILL,3
-87.73,41.980000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,9
-87.73,41.980000000000004,HAZARD,ON SHOULDER CAR STOPPED,36
-87.73,41.980000000000004,HAZARD,UNCLASSIFIED,1
-87.73,41.980000000000004,HAZARD,WEATHER,1
-87.73,41.980000000000004,HAZARD,WEATHER FLOOD,1
-87.73,41.980000000000004,HAZARD,WEATHER FOG,1
-87.73,41.980000000000004,JAM,HEAVY TRAFFIC,220
-87.73,41.980000000000004,JAM,MODERATE TRAFFIC,9
-87.73,41.980000000000004,JAM,STAND STILL TRAFFIC,114
-87.73,41.980000000000004,JAM,UNCLASSIFIED,59
-87.73,41.980000000000004,ROAD_CLOSED,UNCLASSIFIED,8
-87.73,41.99,ACCIDENT,MAJOR,3
-87.73,41.99,ACCIDENT,MINOR,1
-87.73,41.99,ACCIDENT,UNCLASSIFIED,24
-87.73,41.99,HAZARD,ON ROAD,26
-87.73,41.99,HAZARD,ON ROAD CAR STOPPED,4
-87.73,41.99,HAZARD,ON ROAD CONSTRUCTION,31
-87.73,41.99,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.73,41.99,HAZARD,ON ROAD ICE,1
-87.73,41.99,HAZARD,ON ROAD OBJECT,15
-87.73,41.99,HAZARD,ON ROAD POT HOLE,40
-87.73,41.99,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.73,41.99,HAZARD,ON SHOULDER CAR STOPPED,35
-87.73,41.99,HAZARD,ON SHOULDER MISSING SIGN,1
-87.73,41.99,HAZARD,UNCLASSIFIED,2
-87.73,41.99,HAZARD,WEATHER,5
-87.73,41.99,HAZARD,WEATHER FLOOD,2
-87.73,41.99,HAZARD,WEATHER HEAVY SNOW,1
-87.73,41.99,JAM,HEAVY TRAFFIC,123
-87.73,41.99,JAM,MODERATE TRAFFIC,5
-87.73,41.99,JAM,STAND STILL TRAFFIC,49
-87.73,41.99,JAM,UNCLASSIFIED,56
-87.73,42.0,ACCIDENT,MINOR,2
-87.73,42.0,ACCIDENT,UNCLASSIFIED,13
-87.73,42.0,HAZARD,ON ROAD,20
-87.73,42.0,HAZARD,ON ROAD CAR STOPPED,5
-87.73,42.0,HAZARD,ON ROAD CONSTRUCTION,55
-87.73,42.0,HAZARD,ON ROAD OBJECT,9
-87.73,42.0,HAZARD,ON ROAD POT HOLE,25
-87.73,42.0,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.73,42.0,HAZARD,ON SHOULDER CAR STOPPED,12
-87.73,42.0,HAZARD,UNCLASSIFIED,2
-87.73,42.0,JAM,HEAVY TRAFFIC,46
-87.73,42.0,JAM,STAND STILL TRAFFIC,30
-87.73,42.0,JAM,UNCLASSIFIED,23
-87.72,41.68,ACCIDENT,MINOR,1
-87.72,41.68,ACCIDENT,UNCLASSIFIED,2
-87.72,41.68,HAZARD,ON ROAD,1
-87.72,41.68,HAZARD,ON ROAD CAR STOPPED,2
-87.72,41.68,HAZARD,ON ROAD EMERGENCY VEHICLE,23
-87.72,41.68,HAZARD,UNCLASSIFIED,8
-87.72,41.68,HAZARD,WEATHER,1
-87.72,41.68,JAM,HEAVY TRAFFIC,2
-87.72,41.68,JAM,STAND STILL TRAFFIC,1
-87.72,41.68,JAM,UNCLASSIFIED,2
-87.72,41.69,ACCIDENT,UNCLASSIFIED,4
-87.72,41.69,HAZARD,ON ROAD,7
-87.72,41.69,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.72,41.69,HAZARD,ON ROAD OBJECT,3
-87.72,41.69,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.72,41.69,HAZARD,ON SHOULDER CAR STOPPED,1
-87.72,41.69,HAZARD,UNCLASSIFIED,2
-87.72,41.69,HAZARD,WEATHER,1
-87.72,41.69,JAM,HEAVY TRAFFIC,3
-87.72,41.69,JAM,STAND STILL TRAFFIC,4
-87.72,41.69,JAM,UNCLASSIFIED,4
-87.72,41.7,ACCIDENT,UNCLASSIFIED,1
-87.72,41.7,HAZARD,ON ROAD,2
-87.72,41.7,HAZARD,ON ROAD EMERGENCY VEHICLE,10
-87.72,41.7,HAZARD,UNCLASSIFIED,7
-87.72,41.7,JAM,UNCLASSIFIED,2
-87.72,41.71,ACCIDENT,UNCLASSIFIED,1
-87.72,41.71,HAZARD,ON ROAD,2
-87.72,41.71,HAZARD,UNCLASSIFIED,1
-87.72,41.71,JAM,UNCLASSIFIED,1
-87.72,41.730000000000004,HAZARD,ON ROAD,1
-87.72,41.730000000000004,HAZARD,WEATHER,1
-87.72,41.730000000000004,JAM,STAND STILL TRAFFIC,2
-87.72,41.730000000000004,JAM,UNCLASSIFIED,1
-87.72,41.730000000000004,ROAD_CLOSED,UNCLASSIFIED,2
-87.72,41.74,ACCIDENT,MAJOR,2
-87.72,41.74,ACCIDENT,MINOR,1
-87.72,41.74,ACCIDENT,UNCLASSIFIED,17
-87.72,41.74,HAZARD,ON ROAD,9
-87.72,41.74,HAZARD,ON ROAD CAR STOPPED,2
-87.72,41.74,HAZARD,ON ROAD CONSTRUCTION,16
-87.72,41.74,HAZARD,ON ROAD EMERGENCY VEHICLE,7
-87.72,41.74,HAZARD,ON ROAD OBJECT,4
-87.72,41.74,HAZARD,ON ROAD POT HOLE,12
-87.72,41.74,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,4
-87.72,41.74,HAZARD,ON SHOULDER CAR STOPPED,3
-87.72,41.74,HAZARD,ON SHOULDER MISSING SIGN,1
-87.72,41.74,HAZARD,WEATHER FLOOD,1
-87.72,41.74,JAM,HEAVY TRAFFIC,68
-87.72,41.74,JAM,MODERATE TRAFFIC,2
-87.72,41.74,JAM,STAND STILL TRAFFIC,68
-87.72,41.74,JAM,UNCLASSIFIED,32
-87.72,41.75,ACCIDENT,MAJOR,1
-87.72,41.75,ACCIDENT,UNCLASSIFIED,16
-87.72,41.75,HAZARD,ON ROAD,14
-87.72,41.75,HAZARD,ON ROAD CAR STOPPED,3
-87.72,41.75,HAZARD,ON ROAD CONSTRUCTION,8
-87.72,41.75,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.72,41.75,HAZARD,ON ROAD OBJECT,8
-87.72,41.75,HAZARD,ON ROAD POT HOLE,6
-87.72,41.75,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,3
-87.72,41.75,HAZARD,ON SHOULDER CAR STOPPED,12
-87.72,41.75,HAZARD,WEATHER,2
-87.72,41.75,HAZARD,WEATHER FLOOD,2
-87.72,41.75,HAZARD,WEATHER HEAVY SNOW,1
-87.72,41.75,JAM,HEAVY TRAFFIC,25
-87.72,41.75,JAM,STAND STILL TRAFFIC,60
-87.72,41.75,JAM,UNCLASSIFIED,22
-87.72,41.76,ACCIDENT,UNCLASSIFIED,4
-87.72,41.76,HAZARD,ON ROAD,2
-87.72,41.76,HAZARD,ON ROAD CONSTRUCTION,1
-87.72,41.76,HAZARD,ON ROAD LANE CLOSED,5
-87.72,41.76,HAZARD,ON ROAD OBJECT,1
-87.72,41.76,HAZARD,ON ROAD POT HOLE,5
-87.72,41.76,JAM,HEAVY TRAFFIC,28
-87.72,41.76,JAM,MODERATE TRAFFIC,1
-87.72,41.76,JAM,STAND STILL TRAFFIC,6
-87.72,41.76,JAM,UNCLASSIFIED,10
-87.72,41.76,ROAD_CLOSED,UNCLASSIFIED,4
-87.72,41.77,ACCIDENT,MAJOR,1
-87.72,41.77,ACCIDENT,MINOR,2
-87.72,41.77,ACCIDENT,UNCLASSIFIED,10
-87.72,41.77,HAZARD,ON ROAD,8
-87.72,41.77,HAZARD,ON ROAD CONSTRUCTION,15
-87.72,41.77,HAZARD,ON ROAD OBJECT,1
-87.72,41.77,HAZARD,ON ROAD POT HOLE,12
-87.72,41.77,HAZARD,ON SHOULDER CAR STOPPED,6
-87.72,41.77,HAZARD,UNCLASSIFIED,1
-87.72,41.77,HAZARD,WEATHER,2
-87.72,41.77,HAZARD,WEATHER HEAVY SNOW,1
-87.72,41.77,JAM,HEAVY TRAFFIC,29
-87.72,41.77,JAM,MODERATE TRAFFIC,2
-87.72,41.77,JAM,STAND STILL TRAFFIC,25
-87.72,41.77,JAM,UNCLASSIFIED,14
-87.72,41.77,ROAD_CLOSED,UNCLASSIFIED,2
-87.72,41.78,ACCIDENT,MAJOR,2
-87.72,41.78,ACCIDENT,MINOR,1
-87.72,41.78,ACCIDENT,UNCLASSIFIED,26
-87.72,41.78,HAZARD,ON ROAD,13
-87.72,41.78,HAZARD,ON ROAD CAR STOPPED,1
-87.72,41.78,HAZARD,ON ROAD CONSTRUCTION,17
-87.72,41.78,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.72,41.78,HAZARD,ON ROAD OBJECT,3
-87.72,41.78,HAZARD,ON ROAD POT HOLE,23
-87.72,41.78,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.72,41.78,HAZARD,ON SHOULDER CAR STOPPED,5
-87.72,41.78,HAZARD,UNCLASSIFIED,1
-87.72,41.78,HAZARD,WEATHER,2
-87.72,41.78,HAZARD,WEATHER HEAVY SNOW,2
-87.72,41.78,JAM,HEAVY TRAFFIC,72
-87.72,41.78,JAM,STAND STILL TRAFFIC,32
-87.72,41.78,JAM,UNCLASSIFIED,39
-87.72,41.78,ROAD_CLOSED,UNCLASSIFIED,2
-87.72,41.79,ACCIDENT,MAJOR,1
-87.72,41.79,ACCIDENT,MINOR,1
-87.72,41.79,ACCIDENT,UNCLASSIFIED,13
-87.72,41.79,HAZARD,ON ROAD,16
-87.72,41.79,HAZARD,ON ROAD CAR STOPPED,2
-87.72,41.79,HAZARD,ON ROAD CONSTRUCTION,20
-87.72,41.79,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.72,41.79,HAZARD,ON ROAD OBJECT,8
-87.72,41.79,HAZARD,ON ROAD POT HOLE,93
-87.72,41.79,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,7
-87.72,41.79,HAZARD,ON SHOULDER CAR STOPPED,9
-87.72,41.79,HAZARD,UNCLASSIFIED,1
-87.72,41.79,HAZARD,WEATHER,5
-87.72,41.79,HAZARD,WEATHER FLOOD,1
-87.72,41.79,JAM,HEAVY TRAFFIC,79
-87.72,41.79,JAM,MODERATE TRAFFIC,1
-87.72,41.79,JAM,STAND STILL TRAFFIC,30
-87.72,41.79,JAM,UNCLASSIFIED,44
-87.72,41.79,ROAD_CLOSED,UNCLASSIFIED,1
-87.72,41.800000000000004,ACCIDENT,MAJOR,4
-87.72,41.800000000000004,ACCIDENT,MINOR,5
-87.72,41.800000000000004,ACCIDENT,UNCLASSIFIED,39
-87.72,41.800000000000004,HAZARD,ON ROAD,25
-87.72,41.800000000000004,HAZARD,ON ROAD CAR STOPPED,7
-87.72,41.800000000000004,HAZARD,ON ROAD CONSTRUCTION,30
-87.72,41.800000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.72,41.800000000000004,HAZARD,ON ROAD OBJECT,13
-87.72,41.800000000000004,HAZARD,ON ROAD POT HOLE,37
-87.72,41.800000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,9
-87.72,41.800000000000004,HAZARD,ON SHOULDER CAR STOPPED,17
-87.72,41.800000000000004,HAZARD,UNCLASSIFIED,1
-87.72,41.800000000000004,HAZARD,WEATHER,1
-87.72,41.800000000000004,HAZARD,WEATHER FLOOD,2
-87.72,41.800000000000004,JAM,HEAVY TRAFFIC,106
-87.72,41.800000000000004,JAM,MODERATE TRAFFIC,4
-87.72,41.800000000000004,JAM,STAND STILL TRAFFIC,87
